Aktual,Prediksi
13.0,16.537771164021162
14.0,15.402654761904762
14.0,15.71686507936508
13.0,16.730483193277315
14.0,15.820976190476188
16.0,15.176792717086835
14.0,16.980392857142853
14.0,15.809082251082248
14.0,16.23835714285714
18.0,15.441738095238097
24.0,16.051547619047618
21.0,19.557406204906204
21.0,20.74887698412699
20.0,18.281521164021168
17.0,19.528323024995437
14.0,19.445993659916073
17.0,20.155884920634918
16.0,19.672507936507934
17.0,18.350023809523808
16.0,16.99406367663345
18.0,19.884059523809523
15.0,15.863075581395343
19.0,17.7306911976912
17.0,17.60672222222222
13.0,20.144968041762162
14.0,19.312166851236622
20.0,18.08430065359477
16.0,18.381054621848744
14.0,19.357813131313133
17.0,15.588087486157253
12.0,19.426769841269845
18.0,20.620345266389386
16.0,17.85548319327731
12.0,19.320708393458393
15.0,18.011611295681064
11.0,15.618895891690004
11.0,14.658206349206344
17.0,14.87534098124098
13.0,13.79108333333333
11.0,21.96604725829726
17.0,18.622099390919153
16.0,15.732281746031747
10.0,19.456273448773448
10.0,18.1154565337763
16.0,14.308630158730159
14.0,12.652030952380947
15.0,16.92230952380952
19.0,16.515369047619046
18.0,16.034657796451917
18.0,18.748408517952633
19.0,18.0604014041514
19.0,18.830884920634922
19.0,19.295110177404297
15.0,17.381992673992674
16.0,17.448361721611718
15.0,15.459174603174604
17.0,15.920380952380949
17.0,15.716682539682537
17.0,20.212290404040406
14.0,20.730052308802307
13.0,19.511978234728236
17.0,15.410808590102706
14.0,17.78755462184874
19.0,19.220276483320603
13.0,18.277992063492068
13.0,21.35713961038961
17.0,17.227436507936506
16.0,17.405083333333337
10.0,19.98191558441558
11.0,17.891928571428572
7.0,14.285126984126986
7.0,12.943083333333336
8.0,11.793533333333334
12.0,11.304069047619045
9.0,11.314819047619046
9.0,15.377142857142854
5.0,11.39027142857143
4.0,12.203926190476189
3.0,8.994304112554113
3.0,7.638346969696969
6.0,7.012449350649351
5.0,8.492764285714284
8.0,8.973692857142856
15.0,7.6139587301587275
12.0,10.584914285714284
12.0,14.02410714285714
8.0,15.161309523809523
4.0,14.220000000000002
4.0,11.267649206349208
6.0,8.767689033189036
4.0,7.356289826839828
5.0,9.163840476190474
6.0,8.353927777777775
7.0,8.125397619047616
5.0,8.469230158730157
5.0,9.179225396825395
6.0,8.02729761904762
8.0,8.019480303030303
12.0,10.37004523809524
12.0,10.928792857142856
12.0,14.930226190476187
9.0,13.854464285714284
11.0,14.624690476190477
12.0,11.703148809523807
12.0,12.053333333333331
11.0,13.897119047619045
8.0,13.074738095238095
3.0,11.748785714285717
7.0,10.667375000000002
4.0,8.147040476190476
8.0,8.386209523809525
8.0,6.879975396825397
6.666666666666667,9.850514285714288
5.333333333333334,10.155940476190477
4.0,8.553730952380954
5.0,7.333537445887447
7.0,6.075061255411255
15.0,6.742168398268401
10.0,7.6937571428571445
9.0,13.05515873015873
5.0,11.774093253968253
6.0,10.59184920634921
4.0,7.842433333333331
4.0,8.43517380952381
5.0,6.5012849206349195
4.0,7.6735047619047645
3.0,7.242438095238099
5.0,6.46015396825397
13.0,6.009447619047617
14.0,6.91217380952381
15.0,13.00811904761905
13.0,13.919575396825394
9.0,14.76618253968254
9.0,13.998730158730156
8.0,14.492208333333332
7.0,10.853880952380953
14.0,10.159285714285714
8.0,9.92939761904762
13.0,12.85528571428571
12.0,13.556873015873016
8.0,12.437357142857145
10.0,13.38354761904762
13.0,10.472363095238094
10.0,10.595666666666668
10.0,13.977261904761908
9.0,10.503184523809521
13.0,10.023418650793651
10.0,10.667708333333332
10.0,12.587948412698411
9.0,12.699184523809523
13.0,10.315291666666667
10.0,9.131041666666667
5.0,11.359654761904762
5.0,11.568636904761902
7.0,9.194233333333337
5.0,7.801616666666666
7.0,8.372814502164504
6.0,7.473397186147188
6.0,9.522138095238097
5.5,8.421373665223665
5.0,8.898143506493508
5.0,7.629751731601733
5.0,7.289954112554111
4.0,7.338791774891774
6.0,7.073803679653679
8.0,7.02250173160173
6.0,8.2214
6.0,9.621276190476188
5.0,7.710254761904763
4.0,7.94160238095238
6.0,6.492959523809524
6.0,5.666954112554111
4.0,7.123971428571428
2.0,7.138971428571429
2.0,5.66794761904762
4.0,5.575066666666668
4.0,5.839066666666668
5.0,6.098971428571429
4.0,6.2078880952380935
4.0,6.204221428571429
2.0,5.850112842712844
1.0,6.1603166666666676
1.0,6.000483333333335
2.0,5.701983333333333
11.0,5.803816666666668
11.0,5.64265
11.0,9.587466666666666
12.0,11.49439285714286
12.0,11.39729761904762
10.0,12.262607142857144
11.0,12.09627380952381
11.0,10.623279761904762
11.0,9.764083333333337
10.0,10.211642857142856
11.0,10.122607142857143
10.0,9.79664880952381
12.0,10.658214285714289
13.0,9.460410714285715
13.0,12.082642857142861
13.0,12.634499999999997
11.0,12.77580952380952
11.0,13.480619047619047
11.0,13.481392857142856
10.0,11.253476190476187
12.0,10.895083333333332
12.0,10.343696428571429
12.0,12.27654761904762
11.0,12.757904761904758
13.0,11.781761904761904
13.0,10.267253968253964
12.0,12.796650793650794
11.0,14.273158730158732
10.0,14.49661904761905
11.0,11.433428571428571
12.0,10.21189880952381
12.0,11.481420634920632
10.0,13.738851648351647
11.0,13.13405402930403
11.0,11.056565476190478
11.0,11.136285714285714
7.0,11.009984126984127
4.0,11.163833333333333
3.0,10.815825000000004
3.0,8.712102380952377
4.0,8.004216666666666
4.0,7.661569047619048
5.0,8.075419047619048
5.0,7.757430952380953
