Aktual,Prediksi
9.0,10.163675925925924
7.0,10.923769841269838
8.0,11.537170634920635
6.0,9.59572926267281
9.0,10.69125541125541
8.0,8.864468253968251
8.0,9.943915831244778
16.0,10.328595238095236
10.0,9.77028502415459
18.0,12.368015873015874
10.0,11.712827838827838
7.0,13.40911904761904
13.0,12.137964285714286
9.0,10.373684523809523
7.0,13.169583333333332
13.0,11.616924836601306
19.0,10.955873015873017
15.0,13.776619047619045
19.0,15.091416666666673
15.0,12.37868398268398
9.0,14.513656565656563
12.0,13.313142857142855
11.0,13.258146825396825
12.0,12.757496265172731
13.0,12.059486111111115
9.0,13.139565628815628
9.0,12.360198412698415
5.0,11.60984126984127
10.0,11.501619047619046
19.0,11.887619047619047
13.0,11.386378968253966
9.0,12.481250000000003
12.0,13.444619047619046
9.0,12.258083333333332
12.0,12.160880952380946
13.0,10.859878968253968
7.0,12.230087301587302
10.0,12.939537878787874
11.0,10.934730158730158
8.0,10.668218253968256
10.0,11.636964285714285
9.0,9.88245962732919
8.0,10.122337912087911
12.0,10.684419944789509
5.0,11.998956349206349
8.0,12.781176267281104
12.0,9.633262820512822
11.0,9.992869047619047
13.0,11.702023809523807
12.0,12.399541125541127
12.0,13.68313095238095
6.0,12.189095238095238
8.0,12.079206349206347
7.0,9.592142857142857
4.0,8.913612433862435
6.0,9.786325396825395
7.0,10.763682539682545
14.0,9.81304365079365
9.0,10.532869047619052
9.0,13.232214285714285
18.0,13.540857142857142
13.0,10.201841269841271
11.0,17.075119047619047
10.0,12.112484126984127
22.0,13.104595238095236
4.0,11.630892857142854
2.0,11.192135281385278
3.0,9.244655753968255
3.0,13.068595238095238
3.0,16.096642857142857
2.0,16.868666666666662
2.0,15.279869047619048
4.0,12.451500000000001
4.0,7.138398809523809
4.0,5.146255952380952
6.0,7.566690476190477
6.0,7.248142857142858
4.0,6.634434523809526
6.0,7.332029761904763
30.0,11.105696428571433
6.0,6.155958333333333
5.0,17.08932142857143
7.0,10.372389880952383
7.0,12.524827380952381
6.0,10.596845238095238
5.0,8.294333333333332
5.0,9.741190476190479
6.0,10.10018253968254
9.0,11.090095238095241
6.0,8.09672619047619
9.0,9.758535714285713
