Aktual,Prediksi
39.0,31.923251587301575
29.0,30.71259523809523
30.0,33.09307460317459
35.0,30.446393650793656
33.0,29.574222222222218
28.0,28.872650793650774
28.0,29.307413492063493
28.0,28.593489682539683
22.0,31.179282539682525
29.0,22.937469047619043
57.0,24.45088304473306
37.0,28.408388095238102
42.0,31.42106111111111
31.0,33.05722658730157
38.0,37.32790793650795
40.0,31.611732936507952
39.0,33.37763145743145
38.0,33.682623809523804
39.0,34.27715238095239
45.0,34.39729761904762
41.0,32.694176190476185
38.0,37.24912222222221
44.0,35.870899206349236
39.0,33.87124761904761
30.0,38.35363888888888
32.0,34.22215119047619
27.0,31.577782539682545
18.0,31.604241269841257
33.0,27.34482301587303
30.0,29.577329365079343
27.0,28.445475396825397
16.0,28.852907431457428
18.0,28.617821428571443
34.0,26.280901587301592
25.0,23.462539177489187
30.0,27.319461904761898
27.0,23.414724603174616
28.0,28.67308253968253
27.0,26.510924761904757
38.0,24.64732142857142
40.0,24.67016071428573
15.0,30.58305158730158
28.0,31.092068253968243
29.0,25.44385714285714
26.0,30.685653174603168
30.0,26.14011544011544
26.0,24.705898412698417
30.0,29.366616666666673
38.0,25.314177525252518
21.0,26.123673015873038
31.0,32.18760158730158
30.0,25.136633621933626
25.0,28.967034126984146
33.0,28.372592424242427
33.0,26.91133531746032
32.0,28.356868253968234
37.0,30.85784920634921
30.0,30.537754473304478
42.0,32.091933838383824
36.5,30.014429653679667
31.0,36.69828412698412
32.0,33.6351253968254
37.0,31.952995238095234
37.0,30.292689682539688
30.0,31.546383910533912
31.0,33.63461031746033
30.0,30.95653968253968
32.0,29.36148888888891
32.0,29.07885000000001
38.0,28.916307142857146
35.0,29.481175180375175
26.0,33.22892121212119
27.0,31.355351243201245
22.0,30.663088888888886
23.0,29.57887619047619
21.0,25.852415873015886
31.0,24.82076998557
31.0,25.343992063492067
23.0,27.920015079365086
26.0,29.39164603174603
30.0,25.691173953823952
37.0,26.534846031746042
31.0,26.996161111111096
29.0,32.18690238095239
36.0,31.318621717171716
34.0,30.652017821067815
21.0,33.169711904761904
23.0,34.36648520923523
28.0,27.89402171717171
22.0,30.727378338001877
35.0,25.497245382395384
29.0,24.684204761904756
19.0,29.654202380952363
26.0,27.26507777777776
15.0,21.07559761904763
33.0,28.602725396825385
33.0,25.63842063492063
28.0,27.210392063492062
73.0,30.62172994227997
92.0,29.703226551226543
84.0,34.2716722222222
31.0,34.02447539682539
37.0,36.11531587301585
30.0,34.364363095238105
21.0,32.988339682539674
24.0,30.171220634920633
25.0,30.577013492063497
19.0,29.06939365079365
23.0,25.687750937950934
24.0,24.11673730158731
33.0,25.254705182072833
30.0,25.69071629204128
25.0,28.802323015873004
23.0,28.774629365079356
25.0,26.374548412698406
23.0,25.71400079365082
21.0,26.178372619047632
20.0,23.681738081118223
29.0,23.520738888888896
44.0,26.630097907647887
33.0,24.47656587301588
29.0,34.773760317460315
19.0,32.44426825396826
27.0,27.74947619047619
22.0,20.013555555555556
19.0,23.737935281385283
27.0,24.263480952380956
41.0,24.82690396825396
40.0,25.089874603174614
34.0,32.281791269841264
45.0,33.39267857142857
36.0,32.374483333333316
29.0,37.53783412698411
28.0,33.17172976190476
15.0,30.756299206349208
27.0,31.75199206349206
20.0,25.501536507936525
35.0,27.788270039682544
47.0,25.77014365079365
32.0,26.004648556998568
36.0,31.6775746031746
31.0,31.388431709956702
37.0,33.616623809523794
40.0,29.16272647907649
40.0,32.68364206349205
36.0,32.81722835497836
34.0,33.692302380952356
34.0,32.76325873015873
27.0,33.13155873015874
37.0,30.808963780663785
42.0,33.49569393939393
41.0,32.60722380952381
41.0,38.06108492063491
37.0,34.9875388888889
54.0,34.83887222222221
42.0,34.64155317460317
31.0,38.639484126984115
25.0,37.95889206349206
19.0,35.28684087301587
16.0,31.588776190476178
24.0,27.13189603174603
36.0,22.257261904761908
28.0,25.169092460317454
32.0,29.834986507936495
31.0,28.9116214285714
33.0,29.606400793650792
37.0,28.041484920634915
36.0,30.402196031746026
28.0,29.58472424242424
19.0,31.693455555555545
19.0,31.970448412698392
21.0,23.193338888888878
22.0,19.35599523809524
25.0,24.196598556998552
21.0,23.653939033189037
26.0,24.501485714285717
28.0,23.616934920634943
19.0,21.95821746031747
18.0,23.08640952380952
19.0,18.290911111111104
20.0,17.889737590187597
25.0,18.415212193362198
20.0,18.834911111111097
17.0,23.876989285714295
23.0,21.69934126984128
23.0,18.57110238095238
21.0,19.027386507936523
23.0,18.63300440115439
23.0,19.237458730158732
17.0,21.458571428571428
18.0,18.76591825396825
19.0,15.415481746031753
29.0,17.48436060606061
37.0,16.89921507936508
30.0,22.58795396825395
34.0,26.69882619047619
