Aktual,Prediksi
49.3125,48.300641534391524
48.640625,48.811674603174616
47.96875,46.96916269841268
47.296875,44.68548280423279
46.625,42.87955158730158
45.953125,43.2300234025234
45.28125,44.127706349206335
44.609375,42.644586894586894
43.9375,42.50673455540561
43.265625,41.20357979350085
42.59375,43.739461152882214
41.921875,42.92789040589042
41.25,39.99585949528055
40.578125,38.688213391384444
39.90625,38.91615050057155
39.234375,39.68100962000962
38.5625,39.06411640211639
37.890625,38.82591137566138
37.21875,39.70567019400351
36.546875,43.5079126984127
35.875,44.402190909090926
35.203125,45.01889682539682
34.53125,44.2316283068783
33.859375,43.28382936507936
33.1875,35.01821825396825
32.515625,31.55681746031745
31.84375,33.38345502645501
31.171875,32.928404761904766
30.5,32.665973544973546
29.828125,34.759423280423285
29.15625,34.65516111111112
28.484375,34.024072751322755
27.8125,28.589435185185188
27.140625,27.91225925925926
26.46875,27.790701058201062
25.796875,28.57911287477954
25.125,28.4290815696649
24.453125,29.080973104056444
23.78125,28.645867283950615
23.109375,25.483538359788362
22.4375,25.995022486772477
21.765625,26.134349206349206
21.09375,25.815850529100533
20.421875,26.523377248677242
19.75,26.964149647266307
19.078125,27.288632010582013
18.40625,23.81569428571429
17.734375,21.868183121693114
17.0625,21.1683446031746
16.390625,22.445064920634913
15.71875,18.26512962962963
15.046875,18.41356386243387
14.375,18.074909047619055
13.703125,18.451507301587306
13.03125,20.119591111111113
12.359375,26.804273174603168
11.6875,26.934562063492052
11.015625,27.91676539682539
10.34375,30.133060317460313
9.671875,29.702226984126977
9.0,29.366666984126983
10.0,29.619883650793653
14.0,30.623216984126987
20.0,31.801533650793655
19.0,32.34970031746032
14.0,32.76439396825397
10.0,34.064447037037034
12.0,35.13877619047619
15.0,34.91209523809525
11.0,32.07257365079365
11.0,32.28662126984127
7.0,31.69854984126984
11.0,31.612716507936508
10.0,32.60574031746032
15.0,32.15257365079365
15.0,32.40590698412698
16.0,32.50762126984127
17.0,32.97595460317461
16.0,32.05430253968254
17.0,32.169939523809525
10.0,32.10625952380952
8.0,31.506096190476182
11.0,31.591125079365074
8.0,32.30024031746032
10.0,32.47024031746032
12.0,31.696016507936505
13.0,32.455393650793646
11.0,30.674403174603167
19.0,31.796393650793654
19.0,31.87347698412698
15.0,31.95690767195767
11.0,32.442095925925926
24.0,36.12275396825397
12.0,35.82133412698413
51.0,35.21078835978837
52.0,36.89554603174603
18.0,38.11070238095238
19.0,44.62683333333334
11.0,41.61436874236874
10.0,36.846428571428575
17.0,32.02002089947089
14.0,35.38837301587302
14.0,30.585128148148144
24.0,30.371207301587297
16.0,30.5101853968254
14.0,35.55953978835979
17.0,37.81884126984127
35.0,35.61365777777778
14.0,31.551908571428562
18.0,34.27275999999999
16.0,41.09618730158731
29.0,37.03673227513228
20.0,31.178937460317456
10.0,36.80964359788359
25.0,37.32145714285714
12.0,36.85910317460318
15.0,33.03941137566137
18.0,37.0459246031746
30.0,32.800019841269844
15.0,31.05340809523809
12.0,34.33437772486772
27.0,39.40964603174602
10.0,34.45009541446208
9.0,32.40074074074074
5.0,37.682312698412694
8.0,36.434981746031745
14.5,28.300249312169303
21.0,31.253140317460314
27.0,32.4414546031746
20.0,30.05441835978835
16.0,34.269309523809525
27.0,36.574822751322756
27.0,37.894588888888904
23.0,32.02721137566136
22.0,37.6030873015873
39.0,42.20278571428572
24.0,35.908785714285706
33.0,39.49930026455026
25.0,40.88039021164021
23.0,43.12165873015872
16.0,44.21302380952379
10.0,40.54614285714286
12.0,36.31514814814816
13.0,31.37057809523809
15.0,28.687683174603176
11.0,28.788951587301586
22.0,26.849491269841266
33.0,26.988765873015865
50.0,30.71424656084655
55.0,36.411026984126984
36.0,35.79745238095238
55.0,45.196412698412715
44.0,45.173027472527465
57.0,44.25503174603175
54.0,43.302595238095236
54.0,47.09507936507937
52.0,43.41498412698413
24.0,47.785108946608936
40.0,47.45281654456655
57.0,47.35898412698411
51.0,46.72659523809524
56.0,48.13578571428571
53.0,48.02155067155068
41.0,49.538825396825395
40.0,47.57979059829059
55.0,49.7934880952381
55.0,51.029194444444464
16.0,44.97591666666668
23.0,45.93968650793649
30.0,45.30579999999999
31.0,39.52190761904761
24.0,37.88996825396825
21.0,40.35369312169312
24.0,38.926417989417985
27.0,37.33479126984127
22.0,35.71047751322751
27.0,37.41624380952383
26.0,36.15402380952381
42.0,36.349422222222216
41.0,38.26256746031746
39.0,46.40932010582011
51.0,48.964380952380964
26.0,45.36432407407408
31.5,46.198404641654655
37.0,39.28494444444445
19.0,43.87827380952382
19.0,44.87809523809525
22.5,36.63113333333333
26.0,28.404074603174603
25.0,31.12607830687831
21.0,38.66718624338624
28.0,34.15777910052911
17.0,32.71180291005291
28.0,37.170088624338625
24.0,39.094082539682546
36.0,36.4817835978836
17.0,44.02640476190475
15.0,47.98382804232805
24.0,38.926570546737224
38.0,34.901347407407414
16.0,33.722095343915356
24.0,43.91244179894179
26.0,40.0136798941799
54.0,30.586329365079365
35.0,36.05777777777778
23.0,42.34769444444444
35.0,41.56202910052911
30.0,40.05160476190476
38.0,38.44680555555556
38.0,42.678005050505064
30.0,43.781581569664915
36.0,46.36704894179897
31.0,43.29869841269842
30.0,38.988181216931224
23.0,43.178150793650794
27.0,44.303535714285736
26.0,35.75302380952382
33.0,35.86617548500881
32.0,37.574632275132274
29.0,38.720345238095234
19.0,38.13084788359788
15.0,38.14174083092833
15.0,35.03365255731922
20.0,34.4807634920635
44.0,31.302276190476192
24.0,29.033095873015867
38.0,37.99568698412699
20.0,40.20693915343915
36.0,40.27195238095238
39.0,38.73432407407409
32.0,38.70957804232803
31.0,40.27089021164023
47.0,42.452145502645514
48.0,39.41572222222222
29.0,43.76337566137567
12.0,44.949038359788354
24.0,43.70455128205127
29.0,35.805376984126994
21.0,35.477339947089945
27.0,39.70361904761906
18.0,34.098677248677234
35.0,35.48824100529101
23.0,36.13460793650795
21.0,35.87486031746032
28.0,38.612394179894174
52.0,35.047141534391514
70.0,36.95995214045214
62.0,41.37070634920636
50.0,52.80404761904763
64.0,57.1554199134199
59.0,50.55385714285715
58.5,51.130690476190466
58.0,58.34792857142857
53.0,53.79763492063491
53.0,57.3252380952381
48.0,51.87326984126983
54.0,51.997988095238085
60.0,49.43954220779222
65.0,49.533246031746046
55.0,53.91777380952381
59.0,60.71204220779224
60.0,57.45253968253968
54.0,55.265855036630064
59.0,56.590806451612906
46.0,56.39770774976659
47.0,59.573342151675476
50.0,55.64126190476191
56.0,50.88805148555151
53.0,49.592714713064744
42.0,54.99025264550266
55.0,53.651796296296325
53.0,50.790530982905985
52.0,49.8037328042328
50.0,53.30893482443481
54.0,52.96493883893886
43.0,49.66903958078959
54.0,52.14925563336445
55.0,53.9642815504946
52.0,55.7091047008547
49.0,53.628579365079375
56.0,54.18472176434675
59.0,53.02140377071263
52.0,52.83170732970734
44.0,54.8087142517976
46.0,52.890917503926005
56.0,53.653871706440015
45.0,51.70043823152159
